mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_algorithm;param_n_neighbors;param_weights;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.016283440589904784;0.012591071116659457;0.03127422332763672;0.01653995453340149;auto;12;uniform;{'algorithm': 'auto', 'n_neighbors': 12, 'weights': 'uniform'};0.7945205479452054;0.7123287671232876;0.7397260273972602;0.7123287671232876;0.8082191780821918;0.8472222222222222;0.875;0.75;0.7916666666666666;0.8194444444444444;0.7850456621004567;0.052601490587619405;1541
0.013688087463378906;0.012221440962426814;0.01099088191986084;0.0077003384962875945;auto;12;distance;{'algorithm': 'auto', 'n_neighbors': 12, 'weights': 'distance'};0.7808219178082192;0.7397260273972602;0.7671232876712328;0.6986301369863014;0.821917808219178;0.8472222222222222;0.9027777777777778;0.7361111111111112;0.8055555555555556;0.8472222222222222;0.794710806697108;0.05890154079406578;1489
0.009990453720092773;0.00419121484304748;0.015387558937072754;0.006014033492377572;auto;13;uniform;{'algorithm': 'auto', 'n_neighbors': 13, 'weights': 'uniform'};0.821917808219178;0.7397260273972602;0.7534246575342466;0.7123287671232876;0.7945205479452054;0.875;0.8888888888888888;0.7638888888888888;0.8055555555555556;0.8194444444444444;0.7974695585996956;0.054012998694068705;1449
0.009491062164306641;0.006478987169199826;0.011091113090515137;0.009966057171651771;auto;13;distance;{'algorithm': 'auto', 'n_neighbors': 13, 'weights': 'distance'};0.8082191780821918;0.7671232876712328;0.7397260273972602;0.6986301369863014;0.821917808219178;0.8611111111111112;0.9027777777777778;0.7638888888888888;0.8055555555555556;0.8194444444444444;0.7988394216133943;0.05615599466395468;1401
0.007892298698425292;0.004545209841083971;0.01888427734375;0.011552088721759569;auto;14;uniform;{'algorithm': 'auto', 'n_neighbors': 14, 'weights': 'uniform'};0.7945205479452054;0.7123287671232876;0.7671232876712328;0.7123287671232876;0.8082191780821918;0.8888888888888888;0.9027777777777778;0.7361111111111112;0.7777777777777778;0.8055555555555556;0.7905631659056316;0.0622345538443365;1509
0.00919203758239746;0.008041316946208268;0.01478748321533203;0.011160290262219746;auto;14;distance;{'algorithm': 'auto', 'n_neighbors': 14, 'weights': 'distance'};0.7945205479452054;0.7397260273972602;0.7671232876712328;0.726027397260274;0.821917808219178;0.875;0.9444444444444444;0.7222222222222222;0.8194444444444444;0.8194444444444444;0.8029870624048707;0.06625837179045449;1005
0.011290264129638673;0.007752981642943187;0.016086316108703612;0.006649967869888545;auto;15;uniform;{'algorithm': 'auto', 'n_neighbors': 15, 'weights': 'uniform'};0.821917808219178;0.726027397260274;0.7534246575342466;0.726027397260274;0.8082191780821918;0.8888888888888888;0.9166666666666666;0.7361111111111112;0.7916666666666666;0.8472222222222222;0.801617199391172;0.06444258283407853;1165
0.015085244178771972;0.01328889576186577;0.008694005012512208;0.0060454746966457345;auto;15;distance;{'algorithm': 'auto', 'n_neighbors': 15, 'weights': 'distance'};0.821917808219178;0.7397260273972602;0.7397260273972602;0.726027397260274;0.821917808219178;0.8611111111111112;0.9166666666666666;0.7361111111111112;0.7916666666666666;0.8333333333333334;0.798820395738204;0.06024345621409835;1405
0.011989593505859375;0.007993492613005094;0.022680330276489257;0.016135911894663946;auto;16;uniform;{'algorithm': 'auto', 'n_neighbors': 16, 'weights': 'uniform'};0.8082191780821918;0.7397260273972602;0.7671232876712328;0.6986301369863014;0.7945205479452054;0.875;0.9166666666666666;0.75;0.7916666666666666;0.7916666666666666;0.7933219178082191;0.06042871054378549;1493
0.01488635540008545;0.011801260675044528;0.013788986206054687;0.013268018913074145;auto;16;distance;{'algorithm': 'auto', 'n_neighbors': 16, 'weights': 'distance'};0.8082191780821918;0.726027397260274;0.7808219178082192;0.7534246575342466;0.821917808219178;0.8888888888888888;0.9305555555555556;0.7777777777777778;0.7916666666666666;0.8472222222222222;0.812652207001522;0.0589027729692722;97
0.012688398361206055;0.006747463030738256;0.041065430641174315;0.013445491312238;auto;17;uniform;{'algorithm': 'auto', 'n_neighbors': 17, 'weights': 'uniform'};0.821917808219178;0.7671232876712328;0.7808219178082192;0.726027397260274;0.7945205479452054;0.8888888888888888;0.9305555555555556;0.75;0.7916666666666666;0.8333333333333334;0.8084855403348554;0.05944538416082275;345
0.013588500022888184;0.01069739662175818;0.02328004837036133;0.017073282128676863;auto;17;distance;{'algorithm': 'auto', 'n_neighbors': 17, 'weights': 'distance'};0.821917808219178;0.7534246575342466;0.7808219178082192;0.726027397260274;0.8082191780821918;0.8611111111111112;0.9305555555555556;0.75;0.7916666666666666;0.8194444444444444;0.8043188736681888;0.05665445938155248;813
0.013587498664855957;0.009730081741794605;0.033371996879577634;0.019261689236893108;auto;18;uniform;{'algorithm': 'auto', 'n_neighbors': 18, 'weights': 'uniform'};0.7945205479452054;0.7945205479452054;0.7808219178082192;0.7123287671232876;0.7945205479452054;0.875;0.9166666666666666;0.7361111111111112;0.8055555555555556;0.8055555555555556;0.8015601217656012;0.05612433244639477;1181
0.01838362216949463;0.014658343726517458;0.018684530258178712;0.014806789858492668;auto;18;distance;{'algorithm': 'auto', 'n_neighbors': 18, 'weights': 'distance'};0.8082191780821918;0.7534246575342466;0.7808219178082192;0.7397260273972602;0.7945205479452054;0.8888888888888888;0.9444444444444444;0.75;0.8194444444444444;0.8333333333333334;0.8112823439878236;0.06144046646134303;141
0.016085362434387206;0.014147140531320046;0.025977945327758788;0.01183062039704385;auto;19;uniform;{'algorithm': 'auto', 'n_neighbors': 19, 'weights': 'uniform'};0.7945205479452054;0.7671232876712328;0.7671232876712328;0.726027397260274;0.7808219178082192;0.8888888888888888;0.9166666666666666;0.75;0.8055555555555556;0.8055555555555556;0.8002283105022832;0.0566613434642891;1313
0.014986801147460937;0.016423806244098577;0.013488960266113282;0.01471291542124002;auto;19;distance;{'algorithm': 'auto', 'n_neighbors': 19, 'weights': 'distance'};0.7945205479452054;0.7534246575342466;0.7671232876712328;0.726027397260274;0.7945205479452054;0.875;0.9305555555555556;0.7638888888888888;0.8055555555555556;0.8055555555555556;0.8016171993911719;0.0572638419716439;1173
0.009191441535949706;0.005856931757660261;0.01698601245880127;0.00745072137642419;auto;20;uniform;{'algorithm': 'auto', 'n_neighbors': 20, 'weights': 'uniform'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.726027397260274;0.7808219178082192;0.8888888888888888;0.8888888888888888;0.75;0.8055555555555556;0.8055555555555556;0.8029299847792999;0.04958172277680677;1017
0.008991479873657227;0.005544758760753317;0.007494401931762695;0.002059541587698131;auto;20;distance;{'algorithm': 'auto', 'n_neighbors': 20, 'weights': 'distance'};0.7945205479452054;0.7534246575342466;0.7808219178082192;0.7397260273972602;0.7945205479452054;0.875;0.9166666666666666;0.7638888888888888;0.8055555555555556;0.8194444444444444;0.8043569254185693;0.05195123483456254;801
0.009091877937316894;0.004717196553971129;0.022480583190917967;0.016815894660605683;auto;21;uniform;{'algorithm': 'auto', 'n_neighbors': 21, 'weights': 'uniform'};0.821917808219178;0.7945205479452054;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.8888888888888888;0.9305555555555556;0.7777777777777778;0.8055555555555556;0.8055555555555556;0.8139840182648401;0.052284410092959525;73
0.016784977912902833;0.013849575287996947;0.01778559684753418;0.014999315012761777;auto;21;distance;{'algorithm': 'auto', 'n_neighbors': 21, 'weights': 'distance'};0.821917808219178;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.8888888888888888;0.9444444444444444;0.7777777777777778;0.8055555555555556;0.8055555555555556;0.815372907153729;0.0557885379734351;45
0.01198904514312744;0.008618386770938418;0.030873990058898924;0.020223626289910063;auto;22;uniform;{'algorithm': 'auto', 'n_neighbors': 22, 'weights': 'uniform'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.726027397260274;0.7808219178082192;0.875;0.9027777777777778;0.7361111111111112;0.8055555555555556;0.8055555555555556;0.8015410958904109;0.053726150878271615;1185
0.026577067375183106;0.02225324831394106;0.011989998817443847;0.010001361934031597;auto;22;distance;{'algorithm': 'auto', 'n_neighbors': 22, 'weights': 'distance'};0.821917808219178;0.7671232876712328;0.7671232876712328;0.7534246575342466;0.7808219178082192;0.875;0.9305555555555556;0.7361111111111112;0.8055555555555556;0.8194444444444444;0.8057077625570775;0.05658084163360185;589
0.022080159187316893;0.027534999559700384;0.03846774101257324;0.024425853963530232;auto;23;uniform;{'algorithm': 'auto', 'n_neighbors': 23, 'weights': 'uniform'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.8888888888888888;0.9305555555555556;0.7916666666666666;0.8055555555555556;0.8472222222222222;0.8195395738203957;0.05326798266217613;1
0.020182085037231446;0.01736278485272814;0.02158200740814209;0.016927558795159687;auto;23;distance;{'algorithm': 'auto', 'n_neighbors': 23, 'weights': 'distance'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.8888888888888888;0.9166666666666666;0.7916666666666666;0.7916666666666666;0.8472222222222222;0.8181316590563166;0.050544660829400914;9
0.02148118019104004;0.019318462629539766;0.02577834129333496;0.01148634771755946;auto;24;uniform;{'algorithm': 'auto', 'n_neighbors': 24, 'weights': 'uniform'};0.821917808219178;0.7808219178082192;0.7671232876712328;0.7397260273972602;0.7945205479452054;0.8888888888888888;0.8888888888888888;0.75;0.7916666666666666;0.8333333333333334;0.8056887366818873;0.04975083012008141;597
0.016785168647766115;0.011346567609375918;0.013189339637756347;0.009111611837160966;auto;24;distance;{'algorithm': 'auto', 'n_neighbors': 24, 'weights': 'distance'};0.8082191780821918;0.7671232876712328;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.875;0.9305555555555556;0.75;0.7916666666666666;0.8333333333333334;0.8084665144596652;0.05486311939783494;353
0.015486431121826173;0.016684593769531034;0.01728513240814209;0.0094476919392717;auto;25;uniform;{'algorithm': 'auto', 'n_neighbors': 25, 'weights': 'uniform'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.8888888888888888;0.8888888888888888;0.7916666666666666;0.8055555555555556;0.8333333333333334;0.8153538812785388;0.04428374118247565;53
0.010090446472167969;0.007961245109012085;0.006495141983032226;0.0004992495771795519;auto;25;distance;{'algorithm': 'auto', 'n_neighbors': 25, 'weights': 'distance'};0.821917808219178;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.8888888888888888;0.9027777777777778;0.8055555555555556;0.7916666666666666;0.8333333333333334;0.8153729071537292;0.046344954378809186;41
0.007092571258544922;0.004984334899001266;0.01738550662994385;0.009574921919150865;auto;26;uniform;{'algorithm': 'auto', 'n_neighbors': 26, 'weights': 'uniform'};0.821917808219178;0.7945205479452054;0.7671232876712328;0.7123287671232876;0.8082191780821918;0.9027777777777778;0.8888888888888888;0.75;0.8055555555555556;0.8194444444444444;0.8070776255707763;0.0549705574293129;453
0.016185879707336426;0.013239272920745993;0.010890531539916991;0.009107540738887783;auto;26;distance;{'algorithm': 'auto', 'n_neighbors': 26, 'weights': 'distance'};0.821917808219178;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.875;0.9166666666666666;0.75;0.7916666666666666;0.8333333333333334;0.8098173515981735;0.0511065040127281;269
0.022780299186706543;0.014505416011501748;0.03367106914520264;0.016086067650871533;auto;27;uniform;{'algorithm': 'auto', 'n_neighbors': 27, 'weights': 'uniform'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.7397260273972602;0.8082191780821918;0.9027777777777778;0.9027777777777778;0.7777777777777778;0.8055555555555556;0.8194444444444444;0.8139840182648401;0.05146990160500091;73
0.009591436386108399;0.0032900769940855845;0.02058272361755371;0.016049953562318607;auto;27;distance;{'algorithm': 'auto', 'n_neighbors': 27, 'weights': 'distance'};0.821917808219178;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.9027777777777778;0.9027777777777778;0.7777777777777778;0.8055555555555556;0.8333333333333334;0.815372907153729;0.049563058538416985;45
0.014586997032165528;0.016654369859465157;0.01848459243774414;0.008095925915072124;auto;28;uniform;{'algorithm': 'auto', 'n_neighbors': 28, 'weights': 'uniform'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.9027777777777778;0.9166666666666666;0.7638888888888888;0.8055555555555556;0.8055555555555556;0.8112252663622526;0.05294629992771346;189
0.008492040634155273;0.003038637137300499;0.01139082908630371;0.006194478562975172;auto;28;distance;{'algorithm': 'auto', 'n_neighbors': 28, 'weights': 'distance'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.7397260273972602;0.8082191780821918;0.8888888888888888;0.9027777777777778;0.7777777777777778;0.8055555555555556;0.8194444444444444;0.8125951293759514;0.049192098454520154;129
0.0158846378326416;0.019632462042790347;0.02877676486968994;0.016531635326459702;auto;29;uniform;{'algorithm': 'auto', 'n_neighbors': 29, 'weights': 'uniform'};0.8493150684931506;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.9027777777777778;0.9166666666666666;0.7916666666666666;0.8055555555555556;0.8055555555555556;0.8181126331811261;0.052098321655070154;17
0.009390830993652344;0.006615835058434493;0.024779415130615233;0.01700134212714543;auto;29;distance;{'algorithm': 'auto', 'n_neighbors': 29, 'weights': 'distance'};0.8493150684931506;0.7808219178082192;0.7671232876712328;0.7397260273972602;0.8082191780821918;0.9027777777777778;0.9166666666666666;0.7916666666666666;0.8055555555555556;0.8055555555555556;0.8167427701674276;0.05392913101377811;29
0.014487123489379883;0.010992854786674987;0.030374312400817872;0.01575513516361814;auto;30;uniform;{'algorithm': 'auto', 'n_neighbors': 30, 'weights': 'uniform'};0.8082191780821918;0.7945205479452054;0.7671232876712328;0.7534246575342466;0.7808219178082192;0.9027777777777778;0.9166666666666666;0.7638888888888888;0.8055555555555556;0.8055555555555556;0.809855403348554;0.053183035419423194;257
0.010091209411621093;0.004478084401522177;0.02038266658782959;0.013368854479013106;auto;30;distance;{'algorithm': 'auto', 'n_neighbors': 30, 'weights': 'distance'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.8082191780821918;0.9027777777777778;0.9166666666666666;0.7777777777777778;0.8055555555555556;0.8194444444444444;0.8167427701674276;0.05218043896946896;29
0.0108900785446167;0.005516714772166098;0.0238802433013916;0.011103073173174546;auto;31;uniform;{'algorithm': 'auto', 'n_neighbors': 31, 'weights': 'uniform'};0.8356164383561644;0.7945205479452054;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.9027777777777778;0.9027777777777778;0.7916666666666666;0.8055555555555556;0.8194444444444444;0.8167427701674276;0.04835334006351851;29
0.007991957664489745;0.0041439811130065075;0.009693026542663574;0.005455628623448632;auto;31;distance;{'algorithm': 'auto', 'n_neighbors': 31, 'weights': 'distance'};0.8356164383561644;0.7945205479452054;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.9027777777777778;0.9166666666666666;0.7916666666666666;0.8055555555555556;0.8333333333333334;0.8195205479452055;0.05114098626199529;5
0.006594276428222657;0.0017987442043399826;0.017184996604919435;0.006904131033255255;auto;32;uniform;{'algorithm': 'auto', 'n_neighbors': 32, 'weights': 'uniform'};0.7945205479452054;0.7808219178082192;0.7671232876712328;0.7397260273972602;0.7945205479452054;0.9027777777777778;0.9166666666666666;0.75;0.8055555555555556;0.8055555555555556;0.8057267884322679;0.05616923327471379;577
0.009191679954528808;0.006284048620718313;0.009392571449279786;0.005098268452765636;auto;32;distance;{'algorithm': 'auto', 'n_neighbors': 32, 'weights': 'distance'};0.8356164383561644;0.7808219178082192;0.7671232876712328;0.7671232876712328;0.7945205479452054;0.9027777777777778;0.9305555555555556;0.75;0.8055555555555556;0.8333333333333334;0.8167427701674278;0.05681100844982239;25
0.009091401100158691;0.003776868231908321;0.01558670997619629;0.008421496625636437;auto;33;uniform;{'algorithm': 'auto', 'n_neighbors': 33, 'weights': 'uniform'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7671232876712328;0.7945205479452054;0.9027777777777778;0.8888888888888888;0.7777777777777778;0.8055555555555556;0.8333333333333334;0.8153538812785388;0.04395358081762194;53
0.010490775108337402;0.0069118618457211746;0.0111907958984375;0.005873658627614617;auto;33;distance;{'algorithm': 'auto', 'n_neighbors': 33, 'weights': 'distance'};0.821917808219178;0.7945205479452054;0.7671232876712328;0.7671232876712328;0.7945205479452054;0.9027777777777778;0.9166666666666666;0.7777777777777778;0.8055555555555556;0.8333333333333334;0.8181316590563166;0.050224306981491926;9
0.011589670181274414;0.005098855253632959;0.02148146629333496;0.011645623617883816;auto;34;uniform;{'algorithm': 'auto', 'n_neighbors': 34, 'weights': 'uniform'};0.7945205479452054;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.9027777777777778;0.8888888888888888;0.7638888888888888;0.8055555555555556;0.8055555555555556;0.8057077625570775;0.04814815650162266;589
0.01358799934387207;0.009386053793892742;0.015587258338928222;0.014603390781413523;auto;34;distance;{'algorithm': 'auto', 'n_neighbors': 34, 'weights': 'distance'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.7671232876712328;0.7945205479452054;0.8888888888888888;0.9027777777777778;0.7777777777777778;0.8055555555555556;0.8333333333333334;0.8126141552511414;0.045974203703594015;125
0.010589814186096192;0.010172752517178993;0.023480558395385744;0.01165460470291295;auto;35;uniform;{'algorithm': 'auto', 'n_neighbors': 35, 'weights': 'uniform'};0.8082191780821918;0.7945205479452054;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.8888888888888888;0.9027777777777778;0.8055555555555556;0.8194444444444444;0.8055555555555556;0.8140030441400304;0.04507905606056652;65
0.012488913536071778;0.010910896793111066;0.011890125274658204;0.008851838647667913;auto;35;distance;{'algorithm': 'auto', 'n_neighbors': 35, 'weights': 'distance'};0.821917808219178;0.7945205479452054;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.8888888888888888;0.9166666666666666;0.7916666666666666;0.8194444444444444;0.8194444444444444;0.8167617960426179;0.04828971395995704;21
0.012188553810119629;0.01050660345431879;0.016386818885803223;0.005863760383044856;auto;36;uniform;{'algorithm': 'auto', 'n_neighbors': 36, 'weights': 'uniform'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.7808219178082192;0.9027777777777778;0.8888888888888888;0.7777777777777778;0.8194444444444444;0.8055555555555556;0.8084855403348554;0.04764507666451971;345
0.009591245651245117;0.006895793799640957;0.00939195156097412;0.003134017721692234;auto;36;distance;{'algorithm': 'auto', 'n_neighbors': 36, 'weights': 'distance'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.7671232876712328;0.7945205479452054;0.8888888888888888;0.9027777777777778;0.75;0.8194444444444444;0.8333333333333334;0.8112252663622528;0.0488065284582788;185
0.008792471885681153;0.0052640961931298275;0.023679637908935548;0.015001248833635985;auto;37;uniform;{'algorithm': 'auto', 'n_neighbors': 37, 'weights': 'uniform'};0.8082191780821918;0.7808219178082192;0.7534246575342466;0.7534246575342466;0.7945205479452054;0.9027777777777778;0.9027777777777778;0.8055555555555556;0.8194444444444444;0.8055555555555556;0.8126522070015222;0.0497689439067421;85
0.010291504859924316;0.00609540129032811;0.010890603065490723;0.007376237866304035;auto;37;distance;{'algorithm': 'auto', 'n_neighbors': 37, 'weights': 'distance'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.7534246575342466;0.7945205479452054;0.9027777777777778;0.9027777777777778;0.7916666666666666;0.8194444444444444;0.8194444444444444;0.8140220700152208;0.04868418108357442;61
0.011788725852966309;0.014113644296114274;0.018384695053100586;0.005777751422879836;auto;38;uniform;{'algorithm': 'auto', 'n_neighbors': 38, 'weights': 'uniform'};0.8082191780821918;0.7808219178082192;0.7534246575342466;0.726027397260274;0.7808219178082192;0.8888888888888888;0.9027777777777778;0.8055555555555556;0.8055555555555556;0.8055555555555556;0.8057648401826484;0.05164215911972023;521
0.00989072322845459;0.0039827682129637935;0.01328885555267334;0.007854722774055722;auto;38;distance;{'algorithm': 'auto', 'n_neighbors': 38, 'weights': 'distance'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.7671232876712328;0.7945205479452054;0.8888888888888888;0.9027777777777778;0.7916666666666666;0.8194444444444444;0.8194444444444444;0.8140030441400304;0.04467259288616792;65
0.013887834548950196;0.008109875328415606;0.02368001937866211;0.008583736929986242;auto;39;uniform;{'algorithm': 'auto', 'n_neighbors': 39, 'weights': 'uniform'};0.8082191780821918;0.7808219178082192;0.7534246575342466;0.726027397260274;0.7808219178082192;0.9166666666666666;0.9027777777777778;0.8194444444444444;0.8055555555555556;0.8055555555555556;0.8099315068493151;0.056632332012051194;193
0.012588596343994141;0.010201259687119858;0.011790776252746582;0.008212369224644274;auto;39;distance;{'algorithm': 'auto', 'n_neighbors': 39, 'weights': 'distance'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.726027397260274;0.7808219178082192;0.9027777777777778;0.9027777777777778;0.8194444444444444;0.8194444444444444;0.8055555555555556;0.8113013698630137;0.05290779467167504;133
0.009891152381896973;0.004883790087406232;0.02368009090423584;0.009437473516177207;auto;40;uniform;{'algorithm': 'auto', 'n_neighbors': 40, 'weights': 'uniform'};0.8082191780821918;0.7808219178082192;0.7397260273972602;0.726027397260274;0.7808219178082192;0.9166666666666666;0.9027777777777778;0.7916666666666666;0.8055555555555556;0.8055555555555556;0.8057838660578387;0.05820573406518184;489
0.012788629531860352;0.00821259430276069;0.010890865325927734;0.0045450573990828995;auto;40;distance;{'algorithm': 'auto', 'n_neighbors': 40, 'weights': 'distance'};0.8082191780821918;0.7808219178082192;0.7671232876712328;0.7397260273972602;0.7808219178082192;0.9027777777777778;0.9027777777777778;0.7777777777777778;0.8194444444444444;0.8055555555555556;0.8085045662100457;0.051790951981754825;301
0.01608567237854004;0.01275988137546302;0.01828460693359375;0.007009034233194098;auto;41;uniform;{'algorithm': 'auto', 'n_neighbors': 41, 'weights': 'uniform'};0.8082191780821918;0.7945205479452054;0.7397260273972602;0.7123287671232876;0.7808219178082192;0.9027777777777778;0.9027777777777778;0.7916666666666666;0.8055555555555556;0.8055555555555556;0.8043949771689498;0.057314162973376534;725
