mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_activation;param_hidden_layer_sizes;param_learning_rate;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
0.578204345703125;0.024930528579186637;0.004096770286560058;0.001299031006784305;identity;5;constant;{'activation': 'identity', 'hidden_layer_sizes': 5, 'learning_rate': 'constant'};0.821917808219178;0.7945205479452054;0.7808219178082192;0.7534246575342466;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.8305555555555555;0.04867168437398113;34
0.5999852180480957;0.032595354257110465;0.004496097564697266;0.0023751758442096802;identity;5;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling'};0.821917808219178;0.7945205479452054;0.7808219178082192;0.7534246575342466;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.8305555555555555;0.04867168437398113;34
0.5702109336853027;0.04859576067862226;0.005096125602722168;0.0040575505707410265;identity;6;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive'};0.8082191780821918;0.7808219178082192;0.7397260273972602;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.8472222222222222;0.8209665144596651;0.05926430329060959;190
0.5557225465774536;0.051580607112854775;0.003996825218200684;0.0010946476703249095;identity;6;constant;{'activation': 'identity', 'hidden_layer_sizes': 6, 'learning_rate': 'constant'};0.8082191780821918;0.7808219178082192;0.7397260273972602;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.8472222222222222;0.8209665144596651;0.05926430329060959;190
0.568512749671936;0.04742107233995696;0.0035967588424682616;0.0009155397454678478;identity;6;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 6, 'learning_rate': 'invscaling'};0.8082191780821918;0.7808219178082192;0.7397260273972602;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.8472222222222222;0.8209665144596651;0.05926430329060959;190
0.5686126232147217;0.05095177196732156;0.003996515274047851;0.0011819212799409051;identity;7;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive'};0.7945205479452054;0.7945205479452054;0.7671232876712328;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9027777777777778;0.8055555555555556;0.8194444444444444;0.875;0.8209474885844749;0.052907360216338774;199
0.5878954410552979;0.0462296498618015;0.003597450256347656;0.0009158140208015995;identity;7;constant;{'activation': 'identity', 'hidden_layer_sizes': 7, 'learning_rate': 'constant'};0.7945205479452054;0.7945205479452054;0.7671232876712328;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9027777777777778;0.8055555555555556;0.8194444444444444;0.875;0.8209474885844749;0.052907360216338774;199
0.5808011293411255;0.03547218883060195;0.004796314239501953;0.0018856612594900747;identity;7;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 7, 'learning_rate': 'invscaling'};0.7945205479452054;0.7945205479452054;0.7671232876712328;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9027777777777778;0.8055555555555556;0.8194444444444444;0.875;0.8209474885844749;0.052907360216338774;199
0.6814157247543335;0.020996442866102603;0.0040977239608764645;0.001813564996368531;identity;8;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.726027397260274;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.825076103500761;0.05508227125108135;100
0.6875105381011963;0.018430488629485636;0.004097199440002442;0.0012979182023184392;identity;8;constant;{'activation': 'identity', 'hidden_layer_sizes': 8, 'learning_rate': 'constant'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.726027397260274;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.825076103500761;0.05508227125108135;100
0.6786174297332763;0.016930200118201837;0.003896784782409668;0.00104298922568491;identity;8;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.726027397260274;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.825076103500761;0.05508227125108135;100
0.5120607376098633;0.01599409632195891;0.003997349739074707;0.0009990239896116308;identity;9;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 9, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7534246575342466;0.863013698630137;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.8319444444444445;0.05158413020034899;16
0.5099622488021851;0.02600757963035208;0.004197049140930176;0.0014681473454577617;identity;9;constant;{'activation': 'identity', 'hidden_layer_sizes': 9, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7534246575342466;0.863013698630137;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.8319444444444445;0.05158413020034899;16
0.5031680583953857;0.022090905590277567;0.004296302795410156;0.001186497081123344;identity;9;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 9, 'learning_rate': 'invscaling'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7534246575342466;0.863013698630137;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8194444444444444;0.875;0.8319444444444445;0.05158413020034899;16
0.5546244621276856;0.03793206610125625;0.003896069526672363;0.0012989106203080331;identity;10;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.875;0.8319634703196346;0.05187172406413931;10
0.5559236526489257;0.039125630018443415;0.0044955253601074215;0.002799667781786656;identity;10;constant;{'activation': 'identity', 'hidden_layer_sizes': 10, 'learning_rate': 'constant'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.875;0.8319634703196346;0.05187172406413931;10
0.5635160684585572;0.03898977520582637;0.004496550559997559;0.0009210473685289988;identity;10;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 10, 'learning_rate': 'invscaling'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.875;0.8319634703196346;0.05187172406413931;10
0.728275203704834;0.04642190552842895;0.0034974336624145506;0.0009211248720049928;identity;11;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 11, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.7916666666666666;0.8333333333333334;0.8611111111111112;0.8236872146118721;0.0529362659545454;136
0.6819152116775513;0.04736449483058395;0.003797578811645508;0.0008708169053679237;identity;11;constant;{'activation': 'identity', 'hidden_layer_sizes': 11, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.7916666666666666;0.8333333333333334;0.8611111111111112;0.8236872146118721;0.0529362659545454;136
0.6663294553756713;0.04737831135212341;0.004595398902893066;0.0035243597828229474;identity;11;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 11, 'learning_rate': 'invscaling'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.7916666666666666;0.8333333333333334;0.8611111111111112;0.8236872146118721;0.0529362659545454;136
0.4759909868240356;0.03780394243949274;0.0035968780517578124;0.0011983635116628426;identity;12;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 12, 'learning_rate': 'adaptive'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8278348554033486;0.052701911241355495;55
0.4795888185501099;0.032430285738659005;0.004796767234802246;0.0031537624985779012;identity;12;constant;{'activation': 'identity', 'hidden_layer_sizes': 12, 'learning_rate': 'constant'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8278348554033486;0.052701911241355495;55
0.4875805377960205;0.030748522061820816;0.004895949363708496;0.003416128437547556;identity;12;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 12, 'learning_rate': 'invscaling'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.726027397260274;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8278348554033486;0.052701911241355495;55
0.4743930816650391;0.021503097209876823;0.005395317077636718;0.0038489107200691364;identity;13;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 13, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.830593607305936;0.05302072785082769;25
0.46649990081787107;0.028169612006487026;0.004995894432067871;0.0036024400079929368;identity;13;constant;{'activation': 'identity', 'hidden_layer_sizes': 13, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.830593607305936;0.05302072785082769;25
0.4748927354812622;0.026555663285676358;0.00509636402130127;0.0027707690720085226;identity;13;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 13, 'learning_rate': 'invscaling'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.830593607305936;0.05302072785082769;25
0.5550240039825439;0.04789888431307884;0.003797602653503418;0.0011667237080379802;identity;14;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 14, 'learning_rate': 'adaptive'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.875;0.8278538812785389;0.056461976555958214;52
0.5400371074676513;0.043233333022216054;0.0038965702056884765;0.0012200556011829396;identity;14;constant;{'activation': 'identity', 'hidden_layer_sizes': 14, 'learning_rate': 'constant'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.875;0.8278538812785389;0.056461976555958214;52
0.5559220790863038;0.041506444986563897;0.0035977840423583986;0.000799918798308439;identity;14;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 14, 'learning_rate': 'invscaling'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.875;0.8278538812785389;0.056461976555958214;52
0.5646143436431885;0.054732833992296906;0.00409705638885498;0.002163844662051391;identity;15;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.6986301369863014;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.8251141552511416;0.05859103446638306;94
0.5538251161575317;0.06042924077038227;0.0032970666885375976;0.00045691946846815096;identity;15;constant;{'activation': 'identity', 'hidden_layer_sizes': 15, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.6986301369863014;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.8251141552511416;0.05859103446638306;94
0.572109866142273;0.0485301978891164;0.0031972169876098634;0.00040011880804418867;identity;15;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.6986301369863014;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.8251141552511416;0.05859103446638306;94
0.4093488216400146;0.025066704791532026;0.0028975248336791993;0.0005381013467373172;identity;16;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 16, 'learning_rate': 'adaptive'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.7123287671232876;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8472222222222222;0.875;0.8306126331811263;0.055673303238988364;19
0.4072508096694946;0.02628736472420057;0.0036969661712646486;0.0012680747510463808;identity;16;constant;{'activation': 'identity', 'hidden_layer_sizes': 16, 'learning_rate': 'constant'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.7123287671232876;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8472222222222222;0.875;0.8306126331811263;0.055673303238988364;19
0.41814146041870115;0.03152374133548022;0.0029974460601806642;0.0004470751528043501;identity;16;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 16, 'learning_rate': 'invscaling'};0.8082191780821918;0.8082191780821918;0.7808219178082192;0.7123287671232876;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8472222222222222;0.875;0.8306126331811263;0.055673303238988364;19
0.38706772327423095;0.040430934876449214;0.003796815872192383;0.0011648710411483417;identity;17;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 17, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7671232876712328;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8292237442922374;0.05444673633068065;37
0.36798415184020994;0.047731071962910265;0.005195522308349609;0.003367735622589613;identity;17;constant;{'activation': 'identity', 'hidden_layer_sizes': 17, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7671232876712328;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8292237442922374;0.05444673633068065;37
0.3687843084335327;0.04090281657912525;0.005095720291137695;0.0036151941266968067;identity;17;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 17, 'learning_rate': 'invscaling'};0.8082191780821918;0.7945205479452054;0.7671232876712328;0.7397260273972602;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8292237442922374;0.05444673633068065;37
0.5935895204544067;0.054068138669564565;0.004996275901794434;0.0034612490437297004;identity;18;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 18, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.830593607305936;0.05079090568546748;25
0.5806015014648438;0.04883819724330168;0.003897857666015625;0.001222095923338627;identity;18;constant;{'activation': 'identity', 'hidden_layer_sizes': 18, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.830593607305936;0.05079090568546748;25
0.5907934427261352;0.05376861287794015;0.0035968303680419924;0.0009156737719601038;identity;18;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 18, 'learning_rate': 'invscaling'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.830593607305936;0.05079090568546748;25
0.5252497673034668;0.018331159624420598;0.0034971714019775392;0.0010236204744867262;identity;19;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 19, 'learning_rate': 'adaptive'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.7397260273972602;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8264649923896499;0.05230229700216081;70
0.4911789417266846;0.013562241916348944;0.003697323799133301;0.0011869619720339993;identity;19;constant;{'activation': 'identity', 'hidden_layer_sizes': 19, 'learning_rate': 'constant'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.7397260273972602;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8264649923896499;0.05230229700216081;70
0.5028687000274659;0.02474608374511453;0.0033973217010498046;0.001279635009322975;identity;19;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 19, 'learning_rate': 'invscaling'};0.7945205479452054;0.8082191780821918;0.7671232876712328;0.7397260273972602;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8264649923896499;0.05230229700216081;70
0.4819861888885498;0.04275195312107942;0.005495333671569824;0.003005722234204998;identity;20;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 20, 'learning_rate': 'adaptive'};0.821917808219178;0.8082191780821918;0.7808219178082192;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8319634703196346;0.05435475108447952;10
0.4664004802703857;0.02473293376182875;0.003896641731262207;0.00157606272714778;identity;20;constant;{'activation': 'identity', 'hidden_layer_sizes': 20, 'learning_rate': 'constant'};0.821917808219178;0.8082191780821918;0.7808219178082192;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8319634703196346;0.05435475108447952;10
0.47259504795074464;0.037782968000998465;0.003397536277770996;0.0006624934620712128;identity;20;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 20, 'learning_rate': 'invscaling'};0.821917808219178;0.8082191780821918;0.7808219178082192;0.726027397260274;0.8493150684931506;0.9027777777777778;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8319634703196346;0.05435475108447952;10
0.46040561199188235;0.02576844179461486;0.0038971662521362304;0.0011353071338426558;identity;21;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 21, 'learning_rate': 'adaptive'};0.7945205479452054;0.8082191780821918;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.8611111111111112;0.8278158295281584;0.04979577147698355;58
0.45091326236724855;0.030209958118612452;0.004396820068359375;0.0012799177214989675;identity;21;constant;{'activation': 'identity', 'hidden_layer_sizes': 21, 'learning_rate': 'constant'};0.7945205479452054;0.8082191780821918;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.8611111111111112;0.8278158295281584;0.04979577147698355;58
0.44671714305877686;0.022378854670828043;0.004196453094482422;0.0014683901778660283;identity;21;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 21, 'learning_rate': 'invscaling'};0.7945205479452054;0.8082191780821918;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8194444444444444;0.8611111111111112;0.8278158295281584;0.04979577147698355;58
0.470896315574646;0.07892012401940032;0.004396963119506836;0.0014953878907294346;identity;22;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 22, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.726027397260274;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8333333333333334;0.8333333333333334;0.875;0.8306126331811263;0.05325179326061079;19
0.46110484600067136;0.06433009147480061;0.0038965702056884765;0.0011348135375919268;identity;22;constant;{'activation': 'identity', 'hidden_layer_sizes': 22, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.726027397260274;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8333333333333334;0.8333333333333334;0.875;0.8306126331811263;0.05325179326061079;19
0.4483156681060791;0.05985715733212994;0.0037969350814819336;0.001468348010689906;identity;22;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 22, 'learning_rate': 'invscaling'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.726027397260274;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8333333333333334;0.8333333333333334;0.875;0.8306126331811263;0.05325179326061079;19
0.48888120651245115;0.04071794266336973;0.003897428512573242;0.0009434675056908823;identity;23;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 23, 'learning_rate': 'adaptive'};0.821917808219178;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.830593607305936;0.0500465294830528;25
0.4868822813034058;0.04140561904601061;0.003596854209899902;0.0007992446968211577;identity;23;constant;{'activation': 'identity', 'hidden_layer_sizes': 23, 'learning_rate': 'constant'};0.821917808219178;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.830593607305936;0.0500465294830528;25
0.4736940860748291;0.04342867433846219;0.003896331787109375;0.0009428448701756263;identity;23;invscaling;{'activation': 'identity', 'hidden_layer_sizes': 23, 'learning_rate': 'invscaling'};0.821917808219178;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8356164383561644;0.8888888888888888;0.9166666666666666;0.8194444444444444;0.8333333333333334;0.875;0.830593607305936;0.0500465294830528;25
0.509164547920227;0.03952792527076918;0.004994606971740723;0.0014132019263728918;identity;24;adaptive;{'activation': 'identity', 'hidden_layer_sizes': 24, 'learning_rate': 'adaptive'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8292047184170471;0.051264481937289094;43
0.5177552223205566;0.04066081453336436;0.003796958923339844;0.0009788928235431493;identity;24;constant;{'activation': 'identity', 'hidden_layer_sizes': 24, 'learning_rate': 'constant'};0.8082191780821918;0.7945205479452054;0.7808219178082192;0.7397260273972602;0.8493150684931506;0.8888888888888888;0.9166666666666666;0.8055555555555556;0.8333333333333334;0.875;0.8292047184170471;0.051264481937289094;43
