mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.005658864974975586,0.0025212095828911394,0.008496427536010742,0.001362255000901736,auto,5,uniform,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'uniform'}",0.6103896103896104,0.6883116883116883,0.6753246753246753,0.6447368421052632,0.7105263157894737,0.5789473684210527,0.6710526315789473,0.6710526315789473,0.7631578947368421,0.8026315789473685,0.6816131237183869,0.06277846645844667,609
0.005923867225646973,0.0018468904992856418,0.004895591735839843,0.0006986917799898591,auto,5,distance,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'distance'}",0.6233766233766234,0.6883116883116883,0.7012987012987013,0.631578947368421,0.6842105263157895,0.618421052631579,0.6842105263157895,0.631578947368421,0.7631578947368421,0.8026315789473685,0.6828776486671224,0.05840931185361128,577
0.004395723342895508,0.0006629323577097478,0.008292961120605468,0.0004582246530550397,auto,6,uniform,"{'algorithm': 'auto', 'n_neighbors': 6, 'weights': 'uniform'}",0.6493506493506493,0.7012987012987013,0.6363636363636364,0.6447368421052632,0.7105263157894737,0.618421052631579,0.6578947368421053,0.618421052631579,0.7105263157894737,0.8026315789473685,0.6750170881749828,0.05409911094422959,773
0.004695606231689453,0.0007806328467093453,0.0052959203720092775,0.0016761060934538062,auto,6,distance,"{'algorithm': 'auto', 'n_neighbors': 6, 'weights': 'distance'}",0.6363636363636364,0.7272727272727273,0.7012987012987013,0.631578947368421,0.7236842105263158,0.5921052631578947,0.6842105263157895,0.631578947368421,0.7236842105263158,0.8289473684210527,0.6880724538619276,0.06509622229373942,461
0.005595517158508301,0.0021518696055270316,0.010890436172485352,0.003474472289077464,auto,7,uniform,"{'algorithm': 'auto', 'n_neighbors': 7, 'weights': 'uniform'}",0.6363636363636364,0.7012987012987013,0.6883116883116883,0.6447368421052632,0.7368421052631579,0.6052631578947368,0.6578947368421053,0.6842105263157895,0.7631578947368421,0.7763157894736842,0.6894395078605605,0.0531923460076482,417
0.004096436500549317,0.0002996367653333287,0.00419619083404541,0.00039957924561570226,auto,7,distance,"{'algorithm': 'auto', 'n_neighbors': 7, 'weights': 'distance'}",0.6493506493506493,0.7012987012987013,0.6883116883116883,0.6578947368421053,0.7236842105263158,0.6052631578947368,0.6710526315789473,0.6578947368421053,0.75,0.7763157894736842,0.6881066302118934,0.04851072545349137,457
0.004196262359619141,0.0003994245490135425,0.007486796379089356,0.0006744806017904518,auto,8,uniform,"{'algorithm': 'auto', 'n_neighbors': 8, 'weights': 'uniform'}",0.6363636363636364,0.7012987012987013,0.6493506493506493,0.6052631578947368,0.7368421052631579,0.618421052631579,0.6842105263157895,0.6842105263157895,0.75,0.8289473684210527,0.6894907723855093,0.064904364167438,409
0.004297304153442383,0.0004593767341017798,0.004795622825622558,0.0007474876694968755,auto,8,distance,"{'algorithm': 'auto', 'n_neighbors': 8, 'weights': 'distance'}",0.6233766233766234,0.7142857142857143,0.6883116883116883,0.618421052631579,0.7631578947368421,0.5789473684210527,0.6842105263157895,0.6842105263157895,0.75,0.8289473684210527,0.6933868762816131,0.07120275891387814,333
0.004895520210266113,0.0008304504558221808,0.009691786766052247,0.0019499305969748405,auto,9,uniform,"{'algorithm': 'auto', 'n_neighbors': 9, 'weights': 'uniform'}",0.6363636363636364,0.7142857142857143,0.6753246753246753,0.6447368421052632,0.7631578947368421,0.618421052631579,0.6973684210526315,0.6842105263157895,0.75,0.8157894736842105,0.6999658236500342,0.05892709412654897,181
0.006393861770629883,0.0032894267748620745,0.0053958892822265625,0.0010192723519879489,auto,9,distance,"{'algorithm': 'auto', 'n_neighbors': 9, 'weights': 'distance'}",0.6493506493506493,0.7142857142857143,0.6883116883116883,0.618421052631579,0.7763157894736842,0.618421052631579,0.6578947368421053,0.6842105263157895,0.7763157894736842,0.8157894736842105,0.6999316473000683,0.06579803940651285,185
0.0043964385986328125,0.0006624650948164111,0.007892990112304687,0.0008299998244703057,auto,10,uniform,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'uniform'}",0.6363636363636364,0.6623376623376623,0.6753246753246753,0.6447368421052632,0.7763157894736842,0.6447368421052632,0.6447368421052632,0.6842105263157895,0.7763157894736842,0.8157894736842105,0.6960868079289132,0.06355355095020422,277
0.004296231269836426,0.00045773146001909444,0.004495978355407715,0.0006701506747345006,auto,10,distance,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'distance'}",0.6363636363636364,0.7012987012987013,0.6753246753246753,0.631578947368421,0.7763157894736842,0.5921052631578947,0.618421052631579,0.6973684210526315,0.7894736842105263,0.8026315789473685,0.6920881749829119,0.07168111378048483,357
0.004795289039611817,0.0012472952969390953,0.008933568000793457,0.002575961998359784,auto,11,uniform,"{'algorithm': 'auto', 'n_neighbors': 11, 'weights': 'uniform'}",0.6623376623376623,0.7012987012987013,0.6753246753246753,0.6578947368421053,0.7763157894736842,0.6447368421052632,0.6710526315789473,0.6973684210526315,0.7894736842105263,0.8289473684210527,0.710475051264525,0.06087737824956783,21
